model,intervention,image_identifier,cosine_stability
clip_vit_b_32,patch_shuffle,4827,0.7625762820243835
clip_vit_b_32,patch_shuffle,1877,0.7392724752426147
clip_vit_b_32,patch_shuffle,2157,0.7411787509918213
clip_vit_b_32,patch_shuffle,4821,0.7903892397880554
clip_vit_b_32,patch_shuffle,4953,0.7372087836265564
clip_vit_b_32,patch_shuffle,5525,0.777733564376831
clip_vit_b_32,patch_shuffle,5381,0.7492062449455261
clip_vit_b_32,patch_shuffle,672,0.7339490056037903
clip_vit_b_32,patch_shuffle,323,0.6725406646728516
clip_vit_b_32,patch_shuffle,5436,0.8311701416969299
clip_vit_b_32,patch_shuffle,5450,0.6284578442573547
clip_vit_b_32,patch_shuffle,6358,0.7770355343818665
clip_vit_b_32,patch_shuffle,372,0.6757878065109253
clip_vit_b_32,patch_shuffle,378,0.667616605758667
clip_vit_b_32,patch_shuffle,7706,0.6384100914001465
clip_vit_b_32,patch_shuffle,2178,0.709004282951355
clip_vit_b_32,patch_shuffle,5237,0.6967635750770569
clip_vit_b_32,patch_shuffle,5478,0.7398413419723511
clip_vit_b_32,patch_shuffle,5452,0.6424081921577454
clip_vit_b_32,patch_shuffle,5623,0.7655054330825806
clip_vit_b_32,patch_shuffle,6772,0.7628553509712219
clip_vit_b_32,patch_shuffle,1111,0.8178035020828247
clip_vit_b_32,patch_shuffle,5528,0.8261497020721436
clip_vit_b_32,patch_shuffle,3777,0.7480765581130981
clip_vit_b_32,patch_shuffle,2458,0.7303254008293152
clip_vit_b_32,patch_shuffle,4921,0.7934374213218689
clip_vit_b_32,patch_shuffle,3015,0.7389304637908936
clip_vit_b_32,patch_shuffle,7476,0.794035792350769
clip_vit_b_32,patch_shuffle,1520,0.7138229012489319
clip_vit_b_32,patch_shuffle,6713,0.6628488302230835
clip_vit_b_32,patch_shuffle,1852,0.6995651721954346
clip_vit_b_32,patch_shuffle,2268,0.6563118100166321
clip_vit_b_32,patch_shuffle,151,0.7289762496948242
clip_vit_b_32,patch_shuffle,890,0.810567319393158
clip_vit_b_32,patch_shuffle,825,0.748640239238739
clip_vit_b_32,patch_shuffle,2536,0.7985633015632629
clip_vit_b_32,patch_shuffle,470,0.7193393111228943
clip_vit_b_32,patch_shuffle,5256,0.8292626738548279
clip_vit_b_32,patch_shuffle,2011,0.7487794756889343
clip_vit_b_32,patch_shuffle,7150,0.6973717212677002
clip_vit_b_32,patch_shuffle,449,0.7511645555496216
clip_vit_b_32,patch_shuffle,2704,0.8093423843383789
clip_vit_b_32,patch_shuffle,3437,0.6896429061889648
clip_vit_b_32,patch_shuffle,3375,0.7174501419067383
clip_vit_b_32,patch_shuffle,4552,0.7023718953132629
clip_vit_b_32,patch_shuffle,920,0.8019101023674011
clip_vit_b_32,patch_shuffle,2242,0.7714696526527405
clip_vit_b_32,patch_shuffle,2745,0.7040813565254211
clip_vit_b_32,patch_shuffle,1032,0.8154954314231873
clip_vit_b_32,patch_shuffle,365,0.7801836729049683
clip_vit_b_32,patch_shuffle,4850,0.7046048045158386
clip_vit_b_32,patch_shuffle,4819,0.7287840843200684
clip_vit_b_32,patch_shuffle,7338,0.6753531694412231
clip_vit_b_32,patch_shuffle,7372,0.7670876383781433
clip_vit_b_32,patch_shuffle,1090,0.7084414958953857
clip_vit_b_32,patch_shuffle,5062,0.7656911015510559
clip_vit_b_32,patch_shuffle,981,0.7013060450553894
clip_vit_b_32,patch_shuffle,5857,0.6324278712272644
clip_vit_b_32,patch_shuffle,1986,0.84274822473526
clip_vit_b_32,patch_shuffle,5560,0.8096844553947449
clip_vit_b_32,patch_shuffle,1814,0.7428976893424988
clip_vit_b_32,patch_shuffle,194,0.7962369918823242
clip_vit_b_32,patch_shuffle,1993,0.7715134620666504
clip_vit_b_32,patch_shuffle,5333,0.6342386603355408
clip_vit_b_32,patch_shuffle,4311,0.7317491173744202
clip_vit_b_32,patch_shuffle,7425,0.6792896389961243
clip_vit_b_32,patch_shuffle,3889,0.6368234157562256
clip_vit_b_32,patch_shuffle,4308,0.7668418884277344
clip_vit_b_32,patch_shuffle,1960,0.7746959924697876
clip_vit_b_32,patch_shuffle,4399,0.6456732749938965
clip_vit_b_32,patch_shuffle,3191,0.6818215250968933
clip_vit_b_32,patch_shuffle,1626,0.6919322609901428
clip_vit_b_32,patch_shuffle,176,0.6922550797462463
clip_vit_b_32,patch_shuffle,7726,0.7542966604232788
clip_vit_b_32,patch_shuffle,2334,0.6508995294570923
clip_vit_b_32,patch_shuffle,1648,0.7526088953018188
clip_vit_b_32,patch_shuffle,6084,0.7442150115966797
clip_vit_b_32,patch_shuffle,3455,0.6841369271278381
clip_vit_b_32,patch_shuffle,1468,0.7743312120437622
clip_vit_b_32,patch_shuffle,1296,0.7025002837181091
clip_vit_b_32,patch_shuffle,5213,0.7263142466545105
clip_vit_b_32,patch_shuffle,7047,0.668505072593689
clip_vit_b_32,patch_shuffle,5360,0.711858868598938
clip_vit_b_32,patch_shuffle,5824,0.7673339247703552
clip_vit_b_32,patch_shuffle,7460,0.7497206926345825
clip_vit_b_32,patch_shuffle,4791,0.7169029712677002
clip_vit_b_32,patch_shuffle,6692,0.6996122598648071
clip_vit_b_32,patch_shuffle,6931,0.8001198768615723
clip_vit_b_32,patch_shuffle,667,0.770810604095459
clip_vit_b_32,patch_shuffle,7781,0.8321264982223511
clip_vit_b_32,patch_shuffle,7793,0.632235050201416
clip_vit_b_32,patch_shuffle,1411,0.677711009979248
clip_vit_b_32,patch_shuffle,1473,0.7973095774650574
clip_vit_b_32,patch_shuffle,7130,0.6761940121650696
clip_vit_b_32,patch_shuffle,1956,0.7910433411598206
clip_vit_b_32,patch_shuffle,6716,0.7005805969238281
clip_vit_b_32,patch_shuffle,4106,0.6929305195808411
clip_vit_b_32,patch_shuffle,3494,0.8174989223480225
clip_vit_b_32,patch_shuffle,691,0.6864393949508667
clip_vit_b_32,patch_shuffle,5220,0.7627779245376587
clip_vit_b_32,patch_shuffle,4908,0.7883161306381226
clip_vit_b_32,patch_shuffle,7029,0.7274566888809204
clip_vit_b_32,patch_shuffle,4130,0.6449839472770691
clip_vit_b_32,patch_shuffle,7938,0.7542727589607239
clip_vit_b_32,patch_shuffle,5101,0.7229005098342896
clip_vit_b_32,patch_shuffle,1515,0.6752456426620483
clip_vit_b_32,patch_shuffle,3287,0.7791895866394043
clip_vit_b_32,patch_shuffle,716,0.7755033373832703
clip_vit_b_32,patch_shuffle,4236,0.8109995126724243
clip_vit_b_32,patch_shuffle,5408,0.7164404392242432
clip_vit_b_32,patch_shuffle,5496,0.7615690231323242
clip_vit_b_32,patch_shuffle,3365,0.7440955638885498
clip_vit_b_32,patch_shuffle,4323,0.7026512622833252
clip_vit_b_32,patch_shuffle,5467,0.8044990301132202
clip_vit_b_32,patch_shuffle,1644,0.6702907681465149
clip_vit_b_32,patch_shuffle,3948,0.6243893504142761
clip_vit_b_32,patch_shuffle,6726,0.6831560134887695
clip_vit_b_32,patch_shuffle,5395,0.6852663159370422
clip_vit_b_32,patch_shuffle,1579,0.8363867402076721
clip_vit_b_32,patch_shuffle,5918,0.7306628227233887
clip_vit_b_32,patch_shuffle,7041,0.7650669813156128
clip_vit_b_32,patch_shuffle,506,0.6902868151664734
clip_vit_b_32,patch_shuffle,4011,0.7188660502433777
clip_vit_b_32,patch_shuffle,5981,0.7503176927566528
clip_vit_b_32,patch_shuffle,409,0.5970503091812134
clip_vit_b_32,patch_shuffle,6954,0.8396415114402771
clip_vit_b_32,patch_shuffle,7555,0.7042287588119507
clip_vit_b_32,patch_shuffle,3965,0.6654054522514343
clip_vit_b_32,patch_shuffle,7266,0.7761815190315247
clip_vit_b_32,patch_shuffle,4785,0.6871774196624756
clip_vit_b_32,patch_shuffle,6028,0.6348744630813599
clip_vit_b_32,patch_shuffle,6503,0.6969733238220215
clip_vit_b_32,patch_shuffle,6414,0.7460429072380066
clip_vit_b_32,patch_shuffle,5382,0.7645520567893982
clip_vit_b_32,patch_shuffle,6836,0.80782151222229
clip_vit_b_32,patch_shuffle,6508,0.7727875113487244
clip_vit_b_32,patch_shuffle,3994,0.8065178990364075
clip_vit_b_32,patch_shuffle,3942,0.7127572298049927
clip_vit_b_32,patch_shuffle,3542,0.7695777416229248
clip_vit_b_32,patch_shuffle,6952,0.7904062867164612
clip_vit_b_32,patch_shuffle,4290,0.748088002204895
clip_vit_b_32,patch_shuffle,7446,0.6784529089927673
clip_vit_b_32,patch_shuffle,6169,0.7413858771324158
clip_vit_b_32,patch_shuffle,1109,0.6555342674255371
clip_vit_b_32,patch_shuffle,3179,0.8060109615325928
clip_vit_b_32,patch_shuffle,7835,0.850960910320282
clip_vit_b_32,patch_shuffle,7390,0.7949044704437256
clip_vit_b_32,patch_shuffle,568,0.5974539518356323
clip_vit_b_32,patch_shuffle,4629,0.8558025360107422
clip_vit_b_32,patch_shuffle,7138,0.7734577655792236
clip_vit_b_32,patch_shuffle,5284,0.8156709671020508
clip_vit_b_32,patch_shuffle,3,0.7757681608200073
clip_vit_b_32,patch_shuffle,2690,0.6741848587989807
clip_vit_b_32,patch_shuffle,5858,0.8034176826477051
clip_vit_b_32,patch_shuffle,1266,0.788599967956543
clip_vit_b_32,patch_shuffle,3034,0.799090564250946
clip_vit_b_32,patch_shuffle,2655,0.6278818249702454
clip_vit_b_32,patch_shuffle,6190,0.7816417217254639
clip_vit_b_32,patch_shuffle,4170,0.8406332731246948
clip_vit_b_32,patch_shuffle,7380,0.7279635071754456
clip_vit_b_32,patch_shuffle,7752,0.882317841053009
clip_vit_b_32,patch_shuffle,3996,0.5523818731307983
clip_vit_b_32,patch_shuffle,1204,0.7040234804153442
clip_vit_b_32,patch_shuffle,1654,0.7844170331954956
clip_vit_b_32,patch_shuffle,4746,0.789472758769989
clip_vit_b_32,patch_shuffle,4590,0.7877659201622009
clip_vit_b_32,patch_shuffle,562,0.750493586063385
clip_vit_b_32,patch_shuffle,7108,0.7680635452270508
clip_vit_b_32,patch_shuffle,5999,0.5922147631645203
clip_vit_b_32,patch_shuffle,1403,0.7081161737442017
clip_vit_b_32,patch_shuffle,4403,0.7798490524291992
clip_vit_b_32,patch_shuffle,6332,0.5929582715034485
clip_vit_b_32,patch_shuffle,6264,0.681148886680603
clip_vit_b_32,patch_shuffle,303,0.7888549566268921
clip_vit_b_32,patch_shuffle,791,0.8142796754837036
clip_vit_b_32,patch_shuffle,3067,0.6668769121170044
clip_vit_b_32,patch_shuffle,484,0.6647217273712158
clip_vit_b_32,patch_shuffle,1370,0.8402412533760071
clip_vit_b_32,patch_shuffle,4069,0.7681347727775574
clip_vit_b_32,patch_shuffle,7373,0.6817963123321533
clip_vit_b_32,patch_shuffle,4330,0.690414547920227
clip_vit_b_32,patch_shuffle,5701,0.7049459218978882
clip_vit_b_32,patch_shuffle,7465,0.7238861918449402
clip_vit_b_32,patch_shuffle,1531,0.7945859432220459
clip_vit_b_32,patch_shuffle,4676,0.6401394605636597
clip_vit_b_32,patch_shuffle,4531,0.7541465163230896
clip_vit_b_32,patch_shuffle,706,0.6317733526229858
clip_vit_b_32,patch_shuffle,2844,0.8018393516540527
clip_vit_b_32,patch_shuffle,3755,0.6737831830978394
clip_vit_b_32,patch_shuffle,5848,0.7111737132072449
clip_vit_b_32,patch_shuffle,2114,0.784651517868042
clip_vit_b_32,patch_shuffle,3876,0.7330003380775452
clip_vit_b_32,patch_shuffle,677,0.7358348369598389
clip_vit_b_32,patch_shuffle,2116,0.7443037629127502
clip_vit_b_32,patch_shuffle,4661,0.7275137305259705
clip_vit_b_32,patch_shuffle,2676,0.7035447359085083
clip_vit_b_32,patch_shuffle,3025,0.6731783151626587
clip_vit_b_32,patch_shuffle,4449,0.7221801280975342
clip_vit_b_32,patch_shuffle,977,0.8340712189674377
clip_vit_b_32,patch_shuffle,4990,0.7199046611785889
clip_vit_b_32,patch_shuffle,7309,0.7333256602287292
clip_vit_b_32,patch_shuffle,1048,0.677209734916687
clip_vit_b_32,patch_shuffle,3276,0.7460966110229492
clip_vit_b_32,patch_shuffle,5512,0.6544212698936462
clip_vit_b_32,patch_shuffle,7692,0.5549150705337524
clip_vit_b_32,patch_shuffle,1436,0.8183287382125854
clip_vit_b_32,patch_shuffle,7544,0.7822099924087524
clip_vit_b_32,patch_shuffle,3383,0.7893861532211304
clip_vit_b_32,patch_shuffle,1977,0.8382371068000793
clip_vit_b_32,patch_shuffle,2750,0.747569739818573
clip_vit_b_32,patch_shuffle,7996,0.7745336294174194
clip_vit_b_32,patch_shuffle,6989,0.6469109654426575
clip_vit_b_32,patch_shuffle,1431,0.7811583876609802
clip_vit_b_32,patch_shuffle,7416,0.7519501447677612
clip_vit_b_32,patch_shuffle,4547,0.7601854205131531
clip_vit_b_32,patch_shuffle,42,0.775419294834137
clip_vit_b_32,patch_shuffle,5117,0.7526653409004211
clip_vit_b_32,patch_shuffle,4411,0.7448206543922424
clip_vit_b_32,patch_shuffle,5789,0.6835799217224121
clip_vit_b_32,patch_shuffle,483,0.7126938104629517
clip_vit_b_32,patch_shuffle,6650,0.7168809771537781
clip_vit_b_32,patch_shuffle,4881,0.7246283292770386
clip_vit_b_32,patch_shuffle,391,0.782074511051178
clip_vit_b_32,patch_shuffle,370,0.7036796808242798
clip_vit_b_32,patch_shuffle,419,0.5877624154090881
clip_vit_b_32,patch_shuffle,3318,0.643365204334259
clip_vit_b_32,patch_shuffle,4355,0.6407721042633057
clip_vit_b_32,patch_shuffle,5402,0.7951347827911377
clip_vit_b_32,patch_shuffle,5332,0.692925214767456
clip_vit_b_32,patch_shuffle,239,0.7145102620124817
clip_vit_b_32,patch_shuffle,6271,0.7405996918678284
clip_vit_b_32,patch_shuffle,1129,0.5698574185371399
clip_vit_b_32,patch_shuffle,2391,0.6341812610626221
clip_vit_b_32,patch_shuffle,191,0.6816540360450745
clip_vit_b_32,patch_shuffle,5447,0.6037722826004028
clip_vit_b_32,patch_shuffle,6528,0.8392276763916016
resnet50,cue_conflict,pair0_airplane_to_bird_05,0.24308060109615326
resnet50,cue_conflict,pair0_airplane_to_bird_06,0.20378121733665466
resnet50,cue_conflict,pair0_airplane_to_bird_09,0.20202024281024933
resnet50,cue_conflict,pair0_airplane_to_bird_10,0.1768779456615448
resnet50,cue_conflict,pair0_airplane_to_bird_11,0.09198185056447983
resnet50,cue_conflict,pair0_airplane_to_bird_12,0.33858078718185425
resnet50,cue_conflict,pair0_airplane_to_bird_13,0.23812665045261383
resnet50,cue_conflict,pair0_airplane_to_bird_15,0.22257936000823975
resnet50,cue_conflict,pair0_airplane_to_bird_16,0.21474775671958923
resnet50,cue_conflict,pair0_airplane_to_bird_17,0.36852142214775085
resnet50,cue_conflict,pair0_airplane_to_bird_18,0.15144944190979004
resnet50,cue_conflict,pair0_airplane_to_bird_19,0.1654905527830124
resnet50,cue_conflict,pair0_airplane_to_bird_21,0.4462660551071167
resnet50,cue_conflict,pair0_airplane_to_bird_22,0.2150079309940338
resnet50,cue_conflict,pair0_airplane_to_bird_23,0.08908981829881668
resnet50,cue_conflict,pair0_airplane_to_bird_24,0.1936119645833969
resnet50,cue_conflict,pair0_airplane_to_bird_25,0.4533732235431671
resnet50,cue_conflict,pair0_airplane_to_bird_26,0.2401212602853775
resnet50,cue_conflict,pair0_airplane_to_bird_27,0.4583500921726227
resnet50,cue_conflict,pair0_airplane_to_bird_28,0.1512707769870758
resnet50,cue_conflict,pair0_bird_to_airplane_01,0.4448045492172241
resnet50,cue_conflict,pair0_bird_to_airplane_02,0.4601180851459503
resnet50,cue_conflict,pair0_bird_to_airplane_04,0.3167188763618469
resnet50,cue_conflict,pair0_bird_to_airplane_05,0.1670295149087906
resnet50,cue_conflict,pair0_bird_to_airplane_07,0.5146713852882385
resnet50,cue_conflict,pair0_bird_to_airplane_08,0.33216312527656555
resnet50,cue_conflict,pair0_bird_to_airplane_09,0.4247589707374573
resnet50,cue_conflict,pair0_bird_to_airplane_10,0.6097185015678406
resnet50,cue_conflict,pair0_bird_to_airplane_12,0.3769483268260956
resnet50,cue_conflict,pair0_bird_to_airplane_16,0.22820740938186646
resnet50,cue_conflict,pair0_bird_to_airplane_17,0.5011706948280334
resnet50,cue_conflict,pair0_bird_to_airplane_18,0.6011027693748474
resnet50,cue_conflict,pair0_bird_to_airplane_19,0.38730546832084656
resnet50,cue_conflict,pair0_bird_to_airplane_21,0.2823483347892761
resnet50,cue_conflict,pair0_bird_to_airplane_22,0.47630929946899414
resnet50,cue_conflict,pair0_bird_to_airplane_23,0.5348932147026062
resnet50,cue_conflict,pair0_bird_to_airplane_24,0.33022207021713257
resnet50,cue_conflict,pair0_bird_to_airplane_26,0.475869745016098
resnet50,cue_conflict,pair0_bird_to_airplane_27,0.4709867835044861
resnet50,cue_conflict,pair0_bird_to_airplane_29,0.31253209710121155
resnet50,cue_conflict,pair1_car_to_cat_00,0.5286843776702881
resnet50,cue_conflict,pair1_car_to_cat_01,0.39487987756729126
resnet50,cue_conflict,pair1_car_to_cat_03,0.36759769916534424
resnet50,cue_conflict,pair1_car_to_cat_04,0.6342729330062866
resnet50,cue_conflict,pair1_car_to_cat_08,0.10358251631259918
resnet50,cue_conflict,pair1_car_to_cat_09,0.4880131483078003
resnet50,cue_conflict,pair1_car_to_cat_12,0.42106813192367554
resnet50,cue_conflict,pair1_car_to_cat_13,0.34830349683761597
resnet50,cue_conflict,pair1_car_to_cat_14,0.38842251896858215
resnet50,cue_conflict,pair1_car_to_cat_15,0.3725975751876831
resnet50,cue_conflict,pair1_car_to_cat_16,0.14789366722106934
resnet50,cue_conflict,pair1_car_to_cat_17,0.28418564796447754
resnet50,cue_conflict,pair1_car_to_cat_18,0.201003298163414
resnet50,cue_conflict,pair1_car_to_cat_19,0.25615981221199036
resnet50,cue_conflict,pair1_car_to_cat_20,0.4619491994380951
resnet50,cue_conflict,pair1_car_to_cat_22,0.24317798018455505
resnet50,cue_conflict,pair1_car_to_cat_23,0.23132264614105225
resnet50,cue_conflict,pair1_car_to_cat_25,0.19541986286640167
resnet50,cue_conflict,pair1_car_to_cat_26,0.5182510018348694
resnet50,cue_conflict,pair1_car_to_cat_27,0.5240387320518494
resnet50,cue_conflict,pair1_cat_to_car_00,0.5740441083908081
resnet50,cue_conflict,pair1_cat_to_car_01,0.1686064898967743
resnet50,cue_conflict,pair1_cat_to_car_03,0.14837977290153503
resnet50,cue_conflict,pair1_cat_to_car_04,0.4401039779186249
resnet50,cue_conflict,pair1_cat_to_car_08,0.12709611654281616
resnet50,cue_conflict,pair1_cat_to_car_09,0.168046772480011
resnet50,cue_conflict,pair1_cat_to_car_12,0.4094686806201935
resnet50,cue_conflict,pair1_cat_to_car_13,0.45718899369239807
resnet50,cue_conflict,pair1_cat_to_car_15,0.18599985539913177
resnet50,cue_conflict,pair1_cat_to_car_16,0.19800665974617004
resnet50,cue_conflict,pair1_cat_to_car_17,0.1785462498664856
resnet50,cue_conflict,pair1_cat_to_car_19,0.5001981854438782
resnet50,cue_conflict,pair1_cat_to_car_20,0.30163025856018066
resnet50,cue_conflict,pair1_cat_to_car_21,0.14684315025806427
resnet50,cue_conflict,pair1_cat_to_car_22,0.36938631534576416
resnet50,cue_conflict,pair1_cat_to_car_24,0.6096168160438538
resnet50,cue_conflict,pair1_cat_to_car_26,0.15417182445526123
resnet50,cue_conflict,pair1_cat_to_car_27,0.16295459866523743
resnet50,cue_conflict,pair1_cat_to_car_28,0.16411995887756348
resnet50,cue_conflict,pair1_cat_to_car_29,0.32912853360176086
resnet50,cue_conflict,pair2_deer_to_ship_00,0.37407606840133667
resnet50,cue_conflict,pair2_deer_to_ship_01,0.1700224131345749
resnet50,cue_conflict,pair2_deer_to_ship_03,0.28707975149154663
resnet50,cue_conflict,pair2_deer_to_ship_04,0.43269917368888855
resnet50,cue_conflict,pair2_deer_to_ship_06,0.20853786170482635
resnet50,cue_conflict,pair2_deer_to_ship_09,0.3847684860229492
resnet50,cue_conflict,pair2_deer_to_ship_10,0.15344582498073578
resnet50,cue_conflict,pair2_deer_to_ship_13,0.321485698223114
resnet50,cue_conflict,pair2_deer_to_ship_14,0.2514072060585022
resnet50,cue_conflict,pair2_deer_to_ship_15,0.38990211486816406
resnet50,cue_conflict,pair2_deer_to_ship_16,0.3660753071308136
resnet50,cue_conflict,pair2_deer_to_ship_17,0.33438846468925476
resnet50,cue_conflict,pair2_deer_to_ship_18,0.08705779910087585
resnet50,cue_conflict,pair2_deer_to_ship_19,0.1598263531923294
resnet50,cue_conflict,pair2_deer_to_ship_20,0.25416991114616394
resnet50,cue_conflict,pair2_deer_to_ship_21,0.2561093270778656
resnet50,cue_conflict,pair2_deer_to_ship_25,0.21216422319412231
resnet50,cue_conflict,pair2_deer_to_ship_27,0.2937942147254944
resnet50,cue_conflict,pair2_deer_to_ship_28,0.36908355355262756
resnet50,cue_conflict,pair2_deer_to_ship_29,0.25688251852989197
resnet50,cue_conflict,pair2_ship_to_deer_01,0.21584497392177582
resnet50,cue_conflict,pair2_ship_to_deer_02,0.24915574491024017
resnet50,cue_conflict,pair2_ship_to_deer_05,0.28621211647987366
resnet50,cue_conflict,pair2_ship_to_deer_06,0.3530469834804535
resnet50,cue_conflict,pair2_ship_to_deer_08,0.23052047193050385
resnet50,cue_conflict,pair2_ship_to_deer_10,0.3184758126735687
resnet50,cue_conflict,pair2_ship_to_deer_11,0.342102587223053
resnet50,cue_conflict,pair2_ship_to_deer_14,0.1569397896528244
resnet50,cue_conflict,pair2_ship_to_deer_16,0.4731478691101074
resnet50,cue_conflict,pair2_ship_to_deer_18,0.32133346796035767
resnet50,cue_conflict,pair2_ship_to_deer_19,0.27409759163856506
resnet50,cue_conflict,pair2_ship_to_deer_20,0.22229672968387604
resnet50,cue_conflict,pair2_ship_to_deer_21,0.3802734613418579
resnet50,cue_conflict,pair2_ship_to_deer_22,0.21750804781913757
resnet50,cue_conflict,pair2_ship_to_deer_23,0.37521907687187195
resnet50,cue_conflict,pair2_ship_to_deer_24,0.45754778385162354
resnet50,cue_conflict,pair2_ship_to_deer_26,0.20856010913848877
resnet50,cue_conflict,pair2_ship_to_deer_27,0.20663481950759888
resnet50,cue_conflict,pair2_ship_to_deer_28,0.32929086685180664
resnet50,cue_conflict,pair2_ship_to_deer_29,0.2341974675655365
resnet50,cue_conflict,pair3_dog_to_truck_00,0.5553529262542725
resnet50,cue_conflict,pair3_dog_to_truck_01,0.661746621131897
resnet50,cue_conflict,pair3_dog_to_truck_03,0.4799865484237671
resnet50,cue_conflict,pair3_dog_to_truck_04,0.08970237523317337
resnet50,cue_conflict,pair3_dog_to_truck_08,0.39779266715049744
resnet50,cue_conflict,pair3_dog_to_truck_09,0.39459228515625
resnet50,cue_conflict,pair3_dog_to_truck_13,0.39414525032043457
resnet50,cue_conflict,pair3_dog_to_truck_14,0.17311130464076996
resnet50,cue_conflict,pair3_dog_to_truck_15,0.129768967628479
resnet50,cue_conflict,pair3_dog_to_truck_16,0.3504640758037567
resnet50,cue_conflict,pair3_dog_to_truck_17,0.4651113748550415
resnet50,cue_conflict,pair3_dog_to_truck_18,0.4639844298362732
resnet50,cue_conflict,pair3_dog_to_truck_19,0.18927974998950958
resnet50,cue_conflict,pair3_dog_to_truck_20,0.45346859097480774
resnet50,cue_conflict,pair3_dog_to_truck_21,0.5439118146896362
resnet50,cue_conflict,pair3_dog_to_truck_23,0.29008355736732483
resnet50,cue_conflict,pair3_dog_to_truck_24,0.1675572693347931
resnet50,cue_conflict,pair3_dog_to_truck_26,0.393500953912735
resnet50,cue_conflict,pair3_dog_to_truck_27,0.37787753343582153
resnet50,cue_conflict,pair3_dog_to_truck_28,0.47428572177886963
resnet50,cue_conflict,pair3_truck_to_dog_00,0.08205354958772659
resnet50,cue_conflict,pair3_truck_to_dog_01,0.38287556171417236
resnet50,cue_conflict,pair3_truck_to_dog_03,0.3668934404850006
resnet50,cue_conflict,pair3_truck_to_dog_04,0.1698502153158188
resnet50,cue_conflict,pair3_truck_to_dog_08,0.3714171350002289
resnet50,cue_conflict,pair3_truck_to_dog_09,0.17873594164848328
resnet50,cue_conflict,pair3_truck_to_dog_12,0.3803693354129791
resnet50,cue_conflict,pair3_truck_to_dog_13,0.36741599440574646
resnet50,cue_conflict,pair3_truck_to_dog_14,0.3857641816139221
resnet50,cue_conflict,pair3_truck_to_dog_15,0.3652831017971039
resnet50,cue_conflict,pair3_truck_to_dog_17,0.47495564818382263
resnet50,cue_conflict,pair3_truck_to_dog_18,0.1485172063112259
resnet50,cue_conflict,pair3_truck_to_dog_19,0.390778511762619
resnet50,cue_conflict,pair3_truck_to_dog_20,0.08497865498065948
resnet50,cue_conflict,pair3_truck_to_dog_21,0.17247794568538666
resnet50,cue_conflict,pair3_truck_to_dog_23,0.11202216148376465
resnet50,cue_conflict,pair3_truck_to_dog_25,0.28979191184043884
resnet50,cue_conflict,pair3_truck_to_dog_27,0.36118263006210327
resnet50,cue_conflict,pair3_truck_to_dog_28,0.20750568807125092
resnet50,cue_conflict,pair3_truck_to_dog_29,0.3846989870071411
resnet50,cue_conflict,pair4_horse_to_monkey_00,0.6524553894996643
resnet50,cue_conflict,pair4_horse_to_monkey_01,0.5551920533180237
resnet50,cue_conflict,pair4_horse_to_monkey_03,0.35722416639328003
resnet50,cue_conflict,pair4_horse_to_monkey_04,0.4423030912876129
resnet50,cue_conflict,pair4_horse_to_monkey_08,0.40408411622047424
resnet50,cue_conflict,pair4_horse_to_monkey_09,0.57403564453125
resnet50,cue_conflict,pair4_horse_to_monkey_12,0.5110039710998535
resnet50,cue_conflict,pair4_horse_to_monkey_13,0.6473770141601562
resnet50,cue_conflict,pair4_horse_to_monkey_15,0.41656291484832764
resnet50,cue_conflict,pair4_horse_to_monkey_16,0.6523376703262329
resnet50,cue_conflict,pair4_horse_to_monkey_17,0.3956257104873657
resnet50,cue_conflict,pair4_horse_to_monkey_18,0.6784378290176392
resnet50,cue_conflict,pair4_horse_to_monkey_19,0.6464483141899109
resnet50,cue_conflict,pair4_horse_to_monkey_20,0.3734937906265259
resnet50,cue_conflict,pair4_horse_to_monkey_21,0.5318647623062134
resnet50,cue_conflict,pair4_horse_to_monkey_23,0.5728930234909058
resnet50,cue_conflict,pair4_horse_to_monkey_24,0.5040243268013
resnet50,cue_conflict,pair4_horse_to_monkey_26,0.4543527364730835
resnet50,cue_conflict,pair4_horse_to_monkey_27,0.6811130046844482
resnet50,cue_conflict,pair4_horse_to_monkey_28,0.6894234418869019
resnet50,cue_conflict,pair4_monkey_to_horse_00,0.5697982907295227
resnet50,cue_conflict,pair4_monkey_to_horse_01,0.815019965171814
resnet50,cue_conflict,pair4_monkey_to_horse_03,0.7140976190567017
resnet50,cue_conflict,pair4_monkey_to_horse_04,0.36276915669441223
resnet50,cue_conflict,pair4_monkey_to_horse_08,0.716985285282135
resnet50,cue_conflict,pair4_monkey_to_horse_09,0.7619206309318542
resnet50,cue_conflict,pair4_monkey_to_horse_13,0.5193901062011719
resnet50,cue_conflict,pair4_monkey_to_horse_14,0.23435741662979126
resnet50,cue_conflict,pair4_monkey_to_horse_15,0.41682806611061096
resnet50,cue_conflict,pair4_monkey_to_horse_16,0.1633409559726715
resnet50,cue_conflict,pair4_monkey_to_horse_17,0.38413694500923157
resnet50,cue_conflict,pair4_monkey_to_horse_19,0.5088577270507812
resnet50,cue_conflict,pair4_monkey_to_horse_20,0.41194671392440796
resnet50,cue_conflict,pair4_monkey_to_horse_21,0.3671674430370331
resnet50,cue_conflict,pair4_monkey_to_horse_22,0.2633032500743866
resnet50,cue_conflict,pair4_monkey_to_horse_24,0.48271462321281433
resnet50,cue_conflict,pair4_monkey_to_horse_26,0.43977540731430054
resnet50,cue_conflict,pair4_monkey_to_horse_27,0.43235501646995544
